color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,genres
Color,Marco Kreuzpaintner,40.0,98.0,7.0,17.0,Kostja Ullmann,289.0,95016.0,Alicja Bachleda,Summer Storm ,11074,362,Robert Stadlober,0.0,56.0,German,Germany,R,2700000.0,2004.0,38.0,7.4,1.85,442,Comedy
Color,Deon Taylor,63.0,88.0,26.0,236.0,Betsy Russell,487.0,143000.0,Matt Cohen,Chain Letter ,4122,1495,Noah Segan,0.0,48.0,English,USA,R,5000000.0,2009.0,298.0,4.1,2.35,0,Horror
Color,Jason Alexander,20.0,97.0,700.0,56.0,Patti LuPone,599.0,39852.0,Gretchen Mol,Just Looking ,1238,1030,Peter Onorati,1.0,25.0,English,USA,R,3000000.0,1999.0,325.0,6.7,1.85,117,Comedy
Color,Xavier Gens,174.0,122.0,87.0,605.0,Lauren German,2000.0,22000.0,Michael Biehn,The Divide ,30511,4920,Rosanna Arquette,4.0,226.0,English,Germany,R,3000000.0,2011.0,683.0,5.8,2.35,0,Drama
Color,Tim Burton,451.0,108.0,13000.0,11000.0,Alan Rickman,40000.0,334185206.0,Johnny Depp,Alice in Wonderland ,306336,79957,Anne Hathaway,0.0,736.0,English,USA,PG,200000000.0,2010.0,25000.0,6.5,1.85,24000,Adventure
Color,Kenneth Branagh,343.0,105.0,0.0,502.0,Derek Jacobi,2000.0,201148159.0,Hayley Atwell,Cinderella ,103749,4671,Lily James,1.0,323.0,English,USA,PG,95000000.0,2015.0,520.0,7.0,2.35,56000,Drama
Color,Walter Salles,71.0,113.0,179.0,11.0,Matheus Nachtergaele,119.0,5595428.0,Fernanda Montenegro,Central Station ,28951,167,Othon Bastos,0.0,257.0,Portuguese,Brazil,R,2900000.0,1998.0,14.0,8.0,2.35,0,Drama
Color,Susan Seidelman,35.0,105.0,39.0,183.0,Michael Nouri,267.0,3123749.0,Dyan Cannon,Boynton Beach Club ,746,1231,Brenda Vaccaro,8.0,27.0,English,USA,R,1500000.0,2005.0,225.0,6.5,1.85,88,Comedy
Color,Alexandre Aja,251.0,89.0,192.0,142.0,Maïwenn,447.0,3645438.0,Cécile De France,High Tension ,55040,923,Oana Pellea,1.0,539.0,French,France,Unrated,2200000.0,2003.0,236.0,6.8,2.35,0,Horror
Color,Craig Brewer,159.0,116.0,153.0,165.0,Paula Jai Parker,275.0,22201636.0,Isaac Hayes,Hustle & Flow ,33567,727,Elise Neal,1.0,206.0,English,USA,R,8000000.0,2005.0,247.0,7.4,1.85,0,Crime
 Black and White,Billy Wilder,181.0,120.0,0.0,102.0,Joe E. Brown,105.0,25000000.0,Nehemiah Persoff,Some Like It Hot ,175196,527,George Raft,2.0,350.0,English,USA,Not Rated,2883848.0,1959.0,103.0,8.3,1.66,10000,Comedy
Color,John Carl Buechler,110.0,88.0,152.0,181.0,Terry Kiser,935.0,19170001.0,Kane Hodder,Friday the 13th Part VII: The New Blood ,21359,1855,William Butler,0.0,270.0,English,USA,R,2800000.0,1988.0,448.0,5.3,1.85,0,Horror
 Black and White,Victor Fleming,213.0,102.0,149.0,357.0,Terry,695.0,22202612.0,Margaret Hamilton,The Wizard of Oz ,291875,2509,Billie Burke,3.0,533.0,English,USA,Passed,2800000.0,1939.0,421.0,8.1,1.37,14000,Adventure
 Black and White,Mel Brooks,129.0,106.0,0.0,481.0,Peter Boyle,1000.0,86300000.0,Madeline Kahn,Young Frankenstein ,112671,2703,Teri Garr,0.0,315.0,English,USA,PG,2800000.0,1974.0,595.0,8.0,1.85,14000,Comedy
Color,George A. Romero,280.0,95.0,0.0,192.0,Shawn Roberts,569.0,952620.0,Megan Park,Diary of the Dead ,40800,1797,Joe Dinicol,0.0,332.0,English,USA,R,2000000.0,2007.0,529.0,5.7,1.85,0,Horror
Color,Victor Nunez,61.0,113.0,9.0,42.0,Patricia Richardson,402.0,9054736.0,Peter Fonda,Ulee's Gold ,5744,787,Vanessa Zima,1.0,57.0,English,USA,R,2700000.0,1997.0,222.0,7.1,1.66,381,Drama
Color,Mel Brooks,121.0,93.0,0.0,628.0,David Huddleston,1000.0,119500000.0,Madeline Kahn,Blazing Saddles ,95294,4701,Harvey Korman,0.0,363.0,English,USA,R,2600000.0,1974.0,1000.0,7.8,2.35,12000,Comedy
Color,Joseph Zito,166.0,97.0,17.0,74.0,Tom Everett,158.0,32600000.0,Judie Aronson,Friday the 13th: The Final Chapter ,29488,467,Kimberly Beck,0.0,326.0,English,USA,R,1800000.0,1984.0,84.0,5.9,1.85,0,Horror
Color,James Ivory,29.0,140.0,133.0,239.0,Denholm Elliott,443.0,3130592.0,Rupert Graves,Maurice ,10755,1269,Simon Callow,1.0,69.0,English,UK,R,2600000.0,1987.0,249.0,7.8,1.66,963,Drama
Color,Rand Ravich,107.0,109.0,7.0,1000.0,Charlize Theron,40000.0,10654581.0,Johnny Depp,The Astronaut's Wife ,45500,52621,Clea DuVall,0.0,260.0,English,USA,R,34000000.0,1999.0,9000.0,5.3,1.85,1000,Drama
Color,Nacho Vigalondo,173.0,66.0,76.0,36.0,Nacho Vigalondo,123.0,38108.0,Karra Elejalde,Timecrimes ,40878,239,Bárbara Goenaga,0.0,124.0,Spanish,Spain,R,2600000.0,2007.0,76.0,7.2,1.85,0,Horror
Color,Michael Tiddes,129.0,86.0,89.0,555.0,Alanna Ubach,713.0,40041683.0,Essence Atkins,A Haunted House ,34620,3421,J.B. Smoove,6.0,107.0,English,USA,R,2500000.0,2013.0,584.0,5.1,1.85,0,Comedy
Color,Dinesh D'Souza,30.0,87.0,67.0,67.0,Zackary Steven Graham,871.0,33349949.0,Barack Obama,2016: Obama's America ,9010,1111,Dinesh D'Souza,0.0,199.0,English,USA,PG,2500000.0,2012.0,118.0,5.1,1.85,0,Documentary
Color,Rob Zombie,220.0,119.0,0.0,593.0,Tyler Mane,908.0,33386128.0,Scout Taylor-Compton,Halloween II ,36372,3226,Margot Kidder,0.0,491.0,English,USA,R,15000000.0,2009.0,764.0,4.9,1.85,3000,Horror
Color,Tom Hanks,75.0,149.0,15000.0,982.0,Charlize Theron,15000.0,25809813.0,Tom Hanks,That Thing You Do! ,50311,28713,Ethan Embry,6.0,212.0,English,USA,PG,26000000.0,1996.0,9000.0,6.9,1.37,0,Comedy
Color,Tommy Lee Wallace,162.0,98.0,24.0,67.0,Dan O'Herlihy,381.0,14400000.0,Tom Atkins,Halloween III: Season of the Witch ,28589,684,Nancy Kyes,0.0,532.0,English,USA,R,2500000.0,1982.0,128.0,4.6,2.35,0,Horror
Color,Leslie Small,26.0,75.0,15.0,36.0,La'Princess Jackson,1000.0,32230907.0,David Jason Perez,Kevin Hart: Let Me Explain ,6062,1385,Dana Hanna,0.0,30.0,English,USA,R,2500000.0,2013.0,309.0,6.7,1.85,0,Comedy
Color,Gus Van Sant,63.0,104.0,835.0,535.0,Udo Kier,18000.0,6401336.0,Keanu Reeves,My Own Private Idaho ,36996,19923,Flea,2.0,153.0,English,USA,R,2500000.0,1991.0,595.0,7.1,1.78,0,Drama
Color,Zach Braff,205.0,102.0,0.0,294.0,Michael Weston,625.0,26781723.0,Armando Riesco,Garden State ,187595,1655,Jill Flint,3.0,978.0,English,USA,R,2500000.0,2004.0,379.0,7.6,2.35,0,Comedy
Color,Richard Linklater,121.0,105.0,0.0,4.0,Hans Weingartner,15.0,5400000.0,Hanno Pöschl,Before Sunrise ,183288,36,Dominik Castell,1.0,395.0,English,USA,R,2500000.0,1995.0,12.0,8.1,1.85,22000,Drama
Color,Alison Maclean,74.0,107.0,7.0,442.0,Samantha Morton,745.0,1282084.0,Billy Crudup,Jesus' Son ,6221,2125,Mark Webber,1.0,87.0,English,USA,R,2500000.0,1999.0,631.0,7.0,2.35,500,Drama
Color,Jake Schreier,252.0,89.0,14.0,215.0,Joshua Ormond,902.0,3325638.0,Frank Langella,Robot & Frank ,52509,1980,Ana Gasteyer,3.0,84.0,English,USA,PG-13,2500000.0,2012.0,291.0,7.1,2.35,13000,Comedy
Color,Isabel Coixet,72.0,106.0,148.0,471.0,Julian Richings,900.0,395592.0,Sarah Polley,My Life Without Me ,21202,2972,Amanda Plummer,1.0,134.0,English,Spain,R,2000000.0,2003.0,648.0,7.6,1.85,0,Drama
Color,James Ponsoldt,220.0,95.0,53.0,478.0,Jennifer Jason Leigh,8000.0,6851969.0,Shailene Woodley,The Spectacular Now ,105591,10040,Dayo Okeniyi,1.0,178.0,English,USA,R,2500000.0,2013.0,1000.0,7.1,2.35,10000,Comedy
Color,Larry Charles,197.0,101.0,119.0,0.0,Tal Bachman,334.0,12995673.0,Bill Maher,Religulous ,52286,338,Steve Burg,1.0,345.0,English,USA,R,2500000.0,2008.0,4.0,7.7,1.78,24000,Comedy
Color,Joshua Tickell,14.0,112.0,9.0,125.0,Sheryl Crow,860.0,173783.0,Larry David,Fuel ,578,1252,George W. Bush,0.0,34.0,English,USA,Not Rated,2500000.0,2008.0,130.0,7.6,1.85,588,Documentary
 Black and White,Rawson Marshall Thurber,191.0,92.0,43.0,936.0,Stephen Root,989.0,114324072.0,Gary Cole,Dodgeball: A True Underdog Story ,185345,4730,Joel David Moore,0.0,392.0,English,USA,PG-13,20000000.0,2004.0,939.0,6.7,2.35,0,Comedy
Color,Michael D. Sellers,18.0,100.0,0.0,249.0,Carly Schroeder,640.0,71904.0,Katharine Ross,Eye of the Dolphin ,806,1491,George Harris,1.0,18.0,English,USA,PG-13,2500000.0,2006.0,261.0,5.7,1.85,140,Comedy
Color,Reed Cowan,28.0,80.0,0.0,5.0,Emily Pearson,191.0,99851.0,Dustin Lance Black,8: The Mormon Proposition ,1138,210,Gavin Newsom,0.0,30.0,English,USA,R,2500000.0,2010.0,12.0,7.1,1.78,0,Documentary
Color,James Dodson,22.0,106.0,8.0,315.0,Anupam Kher,611.0,115504.0,Larry Miller,The Other End of the Line ,4820,1739,Shriya Saran,2.0,26.0,English,UK,PG-13,14000000.0,2008.0,397.0,6.2,2.35,0,Comedy
Color,Stefan Ruzowitzky,62.0,103.0,24.0,10.0,Rüdiger Vogler,127.0,5725.0,Benno Fürmann,Anatomy ,10220,163,Sebastian Blomberg,0.0,110.0,German,Germany,R,8400000.0,2000.0,10.0,6.1,2.35,560,Horror
Color,Alex Rivera,47.0,90.0,8.0,35.0,Jacob Vargas,426.0,75727.0,Leonor Varela,Sleep Dealer ,5699,862,Tenoch Huerta,0.0,40.0,Spanish,USA,PG-13,2500000.0,2008.0,399.0,5.9,1.85,0,Drama
Color,James Gunn,238.0,96.0,571.0,370.0,Rainn Wilson,2000.0,322157.0,Linda Cardellini,Super ,61787,4590,Paul T. Taylor,0.0,203.0,English,USA,R,2500000.0,2010.0,973.0,6.8,1.85,19000,Comedy
Color,Spike Lee,28.0,120.0,0.0,702.0,Harry Lennix,1000.0,5731103.0,Bernie Mac,Get on the Bus ,4100,5963,Andre Braugher,10.0,35.0,English,USA,R,2400000.0,1996.0,748.0,6.8,1.85,352,Drama
Color,Robby Henson,25.0,101.0,9.0,201.0,Max Ryan,973.0,978908.0,Marc Blucas,Thr3e ,4057,2306,Justine Waddell,0.0,90.0,English,Poland,PG-13,2400000.0,2006.0,872.0,5.1,2.35,250,Drama
Color,Shane Meadows,172.0,101.0,222.0,698.0,Joseph Gilgun,1000.0,327919.0,Stephen Graham,This Is England ,99177,3282,Jack O'Connell,0.0,192.0,English,UK,Unrated,1500000.0,2006.0,788.0,7.7,1.85,11000,Crime
Color,Carmen Marron,8.0,105.0,29.0,76.0,Aimee Garcia,847.0,178739.0,Jossara Jinaro,Go for It! ,1015,1668,Rene Rosado,0.0,10.0,English,USA,PG-13,2450000.0,2011.0,618.0,3.9,1.85,566,Drama
Color,Steve Miner,235.0,91.0,49.0,20.0,Dana Kimmell,72.0,36200000.0,Richard Brooker,Friday the 13th Part III ,31952,174,Catherine Parks,0.0,372.0,English,USA,R,4000000.0,1982.0,31.0,5.7,2.35,0,Horror
Color,Danny Steinmann,160.0,92.0,13.0,17.0,Melanie Kinnaman,42.0,21300000.0,Tiffany Helm,Friday the 13th: A New Beginning ,22521,170,Dominick Brascia,0.0,342.0,English,USA,R,2200000.0,1985.0,27.0,4.7,1.85,1000,Horror
Color,Michael Landon Jr.,18.0,117.0,84.0,275.0,Louise Fletcher,861.0,379643.0,Henry Thomas,The Last Sin Eater ,1573,2161,A.J. Buckley,0.0,29.0,English,USA,PG-13,2200000.0,2007.0,425.0,5.9,1.85,285,Drama
 Black and White,William Wyler,97.0,172.0,355.0,188.0,Teresa Wright,749.0,23650000.0,Myrna Loy,The Best Years of Our Lives ,40359,1941,Dana Andrews,5.0,235.0,English,USA,Not Rated,2100000.0,1946.0,208.0,8.1,1.37,0,Drama
Color,Petter Næss,67.0,89.0,16.0,14.0,Per Christian Ellefsen,117.0,313436.0,Jørgen Langhelle,Elling ,12244,155,Sven Nordin,0.0,95.0,Norwegian,Norway,R,15500000.0,2001.0,21.0,7.6,1.85,0,Comedy
Color,Robert Fontaine,4.0,125.0,7.0,17.0,Arturo Castro,128.0,3330.0,Michael Derek,Mi America ,22,214,Brad Lee Wind,0.0,1.0,English,USA,R,2100000.0,2015.0,22.0,7.2,2.35,305,Crime
Color,Terence Young,167.0,115.0,92.0,177.0,Daniela Bianchi,559.0,24800000.0,Robert Shaw,From Russia with Love ,89403,1456,Lois Maxwell,0.0,358.0,English,UK,Approved,2000000.0,1963.0,201.0,7.5,1.37,0,Action
Color,Michael Herz,49.0,96.0,6.0,14.0,Jessica Dublin,40.0,792966.0,Phoebe Legere,The Toxic Avenger Part II ,4663,99,Lisa Gaye,2.0,40.0,English,USA,R,2300000.0,1989.0,30.0,5.1,1.33,321,Action
Color,David Robert Mitchell,533.0,100.0,421.0,159.0,Ruby Harris,314.0,14673301.0,Maika Monroe,It Follows ,112899,1062,Jake Weary,0.0,631.0,English,USA,R,2000000.0,2014.0,189.0,6.9,2.35,45000,Horror
 Black and White,George Miller,177.0,87.0,750.0,41.0,Bruce Spence,745.0,9003011.0,Vernon Wells,Mad Max 2: The Road Warrior ,133966,1396,Kjell Nilsson,0.0,294.0,English,Australia,R,2000000.0,1981.0,531.0,7.6,2.35,0,Action
Color,Chia-Liang Liu,77.0,102.0,32.0,75.0,Anita Mui,483.0,11546543.0,Andy Lau,The Legend of Drunken Master ,34520,768,Ho-Sung Pak,1.0,146.0,Cantonese,Hong Kong,R,2000000.0,1994.0,147.0,7.6,2.35,0,Action
Color,Kimberly Peirce,123.0,118.0,108.0,103.0,Brendan Sexton III,173.0,11533945.0,Alicia Goranson,Boys Don't Cry ,77551,563,Jeannetta Arnette,0.0,434.0,English,USA,R,2000000.0,1999.0,148.0,7.6,1.85,0,Biography
Color,Chris Kentis,218.0,86.0,9.0,32.0,Julia Taylor Ross,120.0,12555230.0,Eric Sheffer Stevens,Silent House ,18566,218,Adam Trese,0.0,154.0,English,France,R,2000000.0,2011.0,44.0,5.3,1.85,0,Drama
Color,Florian Henckel von Donnersmarck,215.0,137.0,207.0,155.0,Ulrich Mühe,380.0,11284657.0,Sebastian Koch,The Lives of Others ,259379,927,Martina Gedeck,3.0,407.0,German,Germany,R,2000000.0,2006.0,284.0,8.5,2.35,39000,Drama
Color,Alex Kendrick,34.0,129.0,589.0,341.0,Alex Kendrick,690.0,34522221.0,Ben Davies,Courageous ,15401,2300,T.C. Stallings,7.0,175.0,English,USA,PG-13,2000000.0,2011.0,589.0,7.0,2.35,10000,Drama
Color,Sylvain Chomet,167.0,80.0,162.0,0.0,Charles Linton,23.0,7002255.0,Michel Robin,The Triplets of Belleville ,42462,29,Béatrice Bonifassi,0.0,312.0,French,France,PG-13,9500000.0,2003.0,6.0,7.8,1.66,0,Animation
Color,Chris Eyre,56.0,89.0,149.0,580.0,Irene Bedard,912.0,6719300.0,Michael Greyeyes,Smoke Signals ,8224,3163,Gary Farmer,3.0,132.0,English,Canada,PG-13,2000000.0,1998.0,752.0,7.2,1.85,0,Comedy
Color,Richard Linklater,211.0,80.0,0.0,3.0,Albert Delpy,50.0,5792822.0,Vernon Dobtcheff,Before Sunset ,168398,65,Marie Pillet,0.0,492.0,English,USA,R,2700000.0,2004.0,8.0,8.0,1.85,13000,Drama
Color,Alejandro G. Iñárritu,157.0,115.0,0.0,35.0,Jorge Salinas,85.0,5383834.0,Adriana Barraza,Amores Perros ,173551,318,Goya Toledo,0.0,361.0,Spanish,Mexico,R,2000000.0,2000.0,79.0,8.1,1.85,11000,Drama
Color,Catherine Hardwicke,126.0,100.0,308.0,374.0,Sarah Clarke,1000.0,4599680.0,Holly Hunter,Thirteen ,68222,2186,Kip Pardue,2.0,545.0,English,USA,R,1500000.0,2003.0,482.0,6.8,1.85,0,Drama
Color,Debra Granik,365.0,100.0,81.0,179.0,Shelley Waggener,34000.0,6531491.0,Jennifer Lawrence,Winter's Bone ,111658,34446,Lauren Sweetser,2.0,297.0,English,USA,R,2000000.0,2010.0,248.0,7.2,1.85,20000,Drama
Color,Miranda July,151.0,91.0,244.0,244.0,Brad William Henke,538.0,3885134.0,Najarra Townsend,Me and You and Everyone We Know ,31130,1349,Miranda July,0.0,243.0,English,USA,R,2000000.0,2005.0,363.0,7.4,1.85,0,Comedy
Color,Max Joseph,158.0,96.0,31.0,328.0,Emily Ratajkowski,804.0,3590010.0,Vanessa Lengies,We Are Your Friends ,20885,3013,Jonny Weston,0.0,60.0,English,UK,R,2000000.0,2015.0,625.0,6.1,1.85,0,Drama
Color,David Ayer,118.0,116.0,453.0,2000.0,Christian Bale,24000.0,3335839.0,J.K. Simmons,Harsh Times ,54657,50313,Noel Gugliemi,2.0,222.0,English,USA,R,2000000.0,2005.0,23000.0,7.0,1.85,0,Action
Color,Jerry Jameson,39.0,97.0,5.0,349.0,Leonor Varela,1000.0,2557668.0,David Oyelowo,Captive ,3911,2739,Sydelle Noel,1.0,22.0,English,USA,PG-13,2000000.0,2015.0,426.0,5.3,1.85,0,Crime
Color,Steven Soderbergh,108.0,101.0,0.0,685.0,Enrico Colantoni,8000.0,2506446.0,Julia Roberts,Full Frontal ,8662,11327,Blair Underwood,0.0,172.0,English,USA,R,2000000.0,2002.0,724.0,4.7,1.85,134,Comedy
Color,Kevin Tenney,65.0,98.0,85.0,186.0,Tawny Kitaen,265.0,7369373.0,Kathleen Wilhoite,Witchboard ,4288,901,Rose Marie,1.0,74.0,English,UK,R,2000000.0,1986.0,194.0,5.7,1.85,0,Horror
Color,Kenneth Branagh,85.0,150.0,0.0,401.0,Brian Blessed,597.0,4414535.0,Julie Christie,Hamlet ,30618,1645,Richard Briers,0.0,224.0,English,UK,PG-13,18000000.0,1996.0,591.0,7.8,2.2,0,Drama
Color,John Cameron Mitchell,160.0,101.0,263.0,37.0,Peter Stickles,71.0,1984378.0,Sook-Yin Lee,Shortbus ,27346,226,Raphael Barker,3.0,206.0,English,USA,Unrated,2000000.0,2006.0,51.0,6.5,1.78,0,Comedy
Color,Ari Folman,231.0,90.0,56.0,0.0,Ronny Dayag,56.0,2283276.0,Ari Folman,Waltz with Bashir ,46107,56,Zahava Solomon,0.0,156.0,Hebrew,Israel,R,1500000.0,2008.0,0.0,8.0,1.85,0,Animation
Color,Gary Rogers,7.0,120.0,0.0,40.0,Kirby Heyborne,178.0,1098224.0,Noah Danby,"The Book of Mormon Movie, Volume 1: The Journey ",397,359,Bruce Newbold,1.0,30.0,English,USA,PG-13,2000000.0,2003.0,69.0,3.3,1.85,32,Adventure
Color,Marielle Heller,168.0,102.0,22.0,80.0,David Fine,10000.0,1477002.0,Alexander Skarsgård,The Diary of a Teenage Girl ,16645,11184,Austin Lyon,3.0,72.0,English,USA,R,2000000.0,2015.0,1000.0,6.9,2.35,0,Drama
 Black and White,David Sington,107.0,100.0,90.0,65.0,Buzz Aldrin,168.0,1134049.0,John F. Kennedy,In the Shadow of the Moon ,5475,408,Neil Armstrong,0.0,44.0,English,UK,PG,2000000.0,2007.0,142.0,8.1,1.85,0,Documentary
 Black and White,Fenton Bailey,123.0,89.0,13.0,218.0,Bill Maher,373.0,653621.0,Hugh M. Hefner,Inside Deep Throat ,5615,1136,Linda Lovelace,0.0,64.0,English,USA,NC-17,2000000.0,2005.0,334.0,6.8,1.85,592,Biography
Color,Huck Botko,46.0,86.0,10.0,126.0,Krysta Rodriguez,189.0,535249.0,Matt Bennett,The Virginity Hit ,3467,768,Zack Pearlman,0.0,13.0,English,USA,R,3400000.0,2010.0,131.0,4.6,1.85,974,Comedy
Color,David Duchovny,46.0,96.0,0.0,902.0,Mark Margolis,49000.0,371081.0,Robin Williams,House of D ,7479,51441,Frank Langella,2.0,86.0,English,USA,PG-13,6000000.0,2004.0,1000.0,7.0,1.85,857,Comedy
Color,Lance Mungia,51.0,91.0,4.0,0.0,Stephane Gauger,33.0,124494.0,Jeffrey Falcon,Six-String Samurai ,5613,36,Kim De Angelo,1.0,102.0,English,USA,PG-13,2000000.0,1998.0,3.0,6.7,1.85,0,Action
Color,Hue Rhodes,45.0,85.0,0.0,966.0,Steve Buscemi,22000.0,100669.0,Peter Dinklage,Saint John of Las Vegas ,2522,36885,Romany Malco,1.0,11.0,English,USA,R,3800000.0,2009.0,12000.0,5.8,2.35,407,Comedy
Color,Roland Emmerich,74.0,129.0,776.0,256.0,Caleb Landry Jones,25000.0,186354.0,Jeremy Irvine,Stonewall ,1758,26176,Matt Craven,0.0,30.0,English,USA,R,13500000.0,2015.0,463.0,4.5,2.35,0,Drama
Color,Hunter Richards,34.0,92.0,11.0,1000.0,Chris Evans,26000.0,12667.0,Jason Statham,London ,19336,39518,Dane Cook,2.0,90.0,English,UK,R,14000.0,2005.0,11000.0,6.6,2.35,0,Drama
Color,Laurie Collyer,78.0,96.0,38.0,85.0,Kate Burton,363.0,198407.0,Brad William Henke,Sherrybaby ,10282,774,Michelle Hurst,1.0,78.0,English,USA,R,2000000.0,2006.0,223.0,6.6,1.85,474,Drama
Color,Bruce McCulloch,52.0,85.0,54.0,455.0,Megan Mullally,985.0,13973532.0,Martin Starr,Stealing Harvard ,11211,3065,Chris Penn,1.0,92.0,English,USA,PG-13,25000000.0,2002.0,637.0,5.1,1.85,215,Comedy
Color,Ralph Ziman,30.0,119.0,5.0,12.0,Kenneth Nkosi,29.0,4958.0,Rapulana Seiphemo,Gangster's Paradise: Jerusalema ,9689,86,Robert Hobbs,2.0,23.0,English,South Africa,R,2000000.0,2008.0,18.0,7.8,2.35,1000,Action
 Black and White,Orson Welles,90.0,92.0,0.0,18.0,Everett Sloane,1000.0,7927.0,Rita Hayworth,The Lady from Shanghai ,19236,1055,Ted de Corsia,1.0,175.0,English,USA,Not Rated,2300000.0,1947.0,29.0,7.7,1.37,0,Crime
 Black and White,Paul Bunnell,94.0,106.0,5.0,356.0,Kevin McCarthy,416.0,2436.0,Kate Maberly,The Ghastly Love of Johnny X ,344,1611,Paul Williams,2.0,19.0,English,USA,Not Rated,2000000.0,2012.0,403.0,5.7,2.35,655,Comedy
 Black and White,Tim Hunter,45.0,99.0,28.0,223.0,Daniel Roebuck,18000.0,4600000.0,Keanu Reeves,River's Edge ,11763,19649,Ione Skye,2.0,111.0,English,USA,R,1900000.0,1986.0,1000.0,7.1,1.85,0,Crime
Color,Michael Polish,60.0,103.0,35.0,482.0,Anthony Edwards,548.0,1420578.0,Peter Coyote,Northfork ,4894,2389,Jon Gries,0.0,122.0,English,USA,PG-13,1900000.0,2003.0,495.0,6.4,2.35,298,Drama
Color,Rodrigo Cortés,363.0,95.0,89.0,263.0,Samantha Mathis,16000.0,1028658.0,Ryan Reynolds,Buried ,118684,17471,Erik Palladino,0.0,447.0,English,Spain,R,3000000.0,2010.0,517.0,7.0,2.35,24000,Drama
Color,Pascal Arnold,14.0,95.0,0.0,164.0,Lizzie Brocheré,533.0,18435.0,Karl E. Landler,One to Another ,1010,1082,Pierre Perrier,5.0,15.0,French,France,Unrated,1400000.0,2006.0,323.0,5.8,1.85,104,Drama
Color,Kimberly Peirce,359.0,100.0,108.0,534.0,Judy Greer,17000.0,35266619.0,Chloë Grace Moretz,Carrie ,108248,20051,Portia Doubleday,1.0,371.0,English,USA,R,30000000.0,2013.0,2000.0,5.9,2.35,39000,Drama
Color,Wes Craven,256.0,101.0,0.0,574.0,Lin Shaye,40000.0,26505000.0,Johnny Depp,A Nightmare on Elm Street ,149293,42918,Amanda Wyss,1.0,668.0,English,USA,X,1800000.0,1984.0,852.0,7.5,1.85,10000,Horror
Color,James Marsh,194.0,90.0,120.0,0.0,Philippe Petit,41.0,2957978.0,Paul McGill,Man on Wire ,40481,68,Jean-Louis Blondeau,0.0,134.0,English,UK,PG-13,1000000.0,2008.0,27.0,7.8,1.85,0,Biography
Color,Jamal Hill,10.0,89.0,47.0,585.0,Adam Ratcliffe,628.0,444044.0,Logan Browning,Brotherly Love ,744,4249,Faizon Love,6.0,19.0,English,USA,R,1900000.0,2015.0,606.0,7.2,1.85,1000,Drama
Color,Daniel Stamm,311.0,87.0,13.0,308.0,Ashley Bell,463.0,40990055.0,Caleb Landry Jones,The Last Exorcism ,41509,1958,Patrick Fabian,0.0,300.0,English,France,PG-13,1800000.0,2010.0,400.0,5.6,1.85,0,Drama
Color,Carlos Carrera,85.0,118.0,12.0,67.0,Ana Claudia Talancón,201.0,5709616.0,Damián Alcázar,El crimen del padre Amaro ,11088,546,Pedro Armendáriz Jr.,0.0,110.0,Spanish,Mexico,R,1800000.0,2002.0,163.0,6.8,1.85,544,Drama
Color,Benh Zeitlin,663.0,93.0,188.0,168.0,Gina Montana,2000.0,12784397.0,Quvenzhané Wallis,Beasts of the Southern Wild ,70336,2658,Dwight Henry,0.0,269.0,English,USA,PG-13,1800000.0,2012.0,458.0,7.3,1.85,31000,Drama
Color,Maggie Greenwald,39.0,109.0,9.0,280.0,David Patrick Kelly,767.0,3050934.0,Aidan Quinn,Songcatcher ,2794,2187,Jane Adams,1.0,78.0,English,USA,PG-13,1800000.0,2000.0,380.0,7.3,1.85,0,Drama
 Black and White,Tom Tykwer,181.0,81.0,670.0,34.0,Ludger Pistor,486.0,7267324.0,Moritz Bleibtreu,Run Lola Run ,161471,623,Armin Rohde,1.0,709.0,German,Germany,R,3500000.0,1998.0,37.0,7.8,1.85,0,Crime
Color,Lucky McKee,114.0,93.0,75.0,446.0,Will Estes,701.0,145540.0,James Duval,May ,26773,2489,Nora Zehetner,1.0,277.0,English,USA,R,500000.0,2002.0,461.0,6.7,1.85,0,Drama
Color,Todd Field,179.0,138.0,143.0,783.0,Sissy Spacek,1000.0,35918429.0,Tom Wilkinson,In the Bedroom ,32415,3970,Karen Allen,1.0,510.0,English,USA,R,1700000.0,2001.0,874.0,7.5,2.35,951,Crime
Color,Steven R. Monroe,225.0,105.0,68.0,374.0,Chad Lindberg,635.0,92401.0,Sarah Butler,I Spit on Your Grave ,56402,2423,Daniel Franzese,0.0,209.0,English,USA,R,2000000.0,2010.0,445.0,6.3,2.35,17000,Horror
Color,Mark Illsley,77.0,98.0,3.0,327.0,Illeana Douglas,349.0,1943649.0,Ally Walker,"Happy, Texas ",8697,2095,Jeremy Northam,3.0,122.0,English,USA,PG-13,1700000.0,1999.0,347.0,6.3,1.85,374,Comedy
Color,Pawel Pawlikowski,124.0,86.0,84.0,34.0,Natalie Press,680.0,992238.0,Paddy Considine,My Summer of Love ,16349,763,Dean Andrews,0.0,103.0,English,UK,R,1700000.0,2004.0,46.0,6.8,1.85,869,Drama
